년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2019-01,제주시,조천읍,과실 및 채소 소매업,277,45034710,22771655.68,2020-12-15
2019-01,제주시,조천읍,관광 민예품 및 선물용품 소매업,937,32713097,22771655.68,2020-12-15
2019-01,제주시,조천읍,그외 기타 스포츠시설 운영업,36,2522000,22771655.68,2020-12-15
2019-01,제주시,조천읍,그외 기타 종합 소매업,4839,196815330,22771655.68,2020-12-15
2019-01,제주시,조천읍,기타 수상오락 서비스업,3,96000,22771655.68,2020-12-15
2019-01,제주시,조천읍,기타 외국식 음식점업,465,13615500,22771655.68,2020-12-15
2019-01,제주시,조천읍,기타 주점업,66,8859000,22771655.68,2020-12-15
2019-01,제주시,조천읍,기타음식료품위주종합소매업,5297,184650540,22771655.68,2020-12-15
2019-01,제주시,조천읍,비알콜 음료점업,1203,16071070,22771655.68,2020-12-15
2019-01,제주시,조천읍,빵 및 과자류 소매업,4832,81770110,22771655.68,2020-12-15
2019-01,제주시,조천읍,서양식 음식점업,4340,96426460,22771655.68,2020-12-15
2019-01,제주시,조천읍,수산물 소매업,40,64659000,22771655.68,2020-12-15
2019-01,제주시,조천읍,슈퍼마켓,9130,259212119,22771655.68,2020-12-15
2019-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,621,40451100,22771655.68,2020-12-15
2019-01,제주시,조천읍,여관업,934,89251566,22771655.68,2020-12-15
2019-01,제주시,조천읍,여행사업,2,930600,22771655.68,2020-12-15
2019-01,제주시,조천읍,욕탕업,551,15852000,22771655.68,2020-12-15
2019-01,제주시,조천읍,육류 소매업,399,66036529,22771655.68,2020-12-15
2019-01,제주시,조천읍,일반유흥 주점업,122,8092000,22771655.68,2020-12-15
2019-01,제주시,조천읍,일식 음식점업,1026,99723600,22771655.68,2020-12-15
2019-01,제주시,조천읍,전시 및 행사 대행업,5652,160751700,22771655.68,2020-12-15
2019-01,제주시,조천읍,중식 음식점업,1408,43375750,22771655.68,2020-12-15
2019-01,제주시,조천읍,차량용 가스 충전업,504,56296540,22771655.68,2020-12-15
2019-01,제주시,조천읍,차량용 주유소 운영업,8464,537521364,22771655.68,2020-12-15
2019-01,제주시,조천읍,체인화 편의점,22043,243779945,22771655.68,2020-12-15
2019-01,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",1807,37246250,22771655.68,2020-12-15
2019-01,제주시,조천읍,한식 음식점업,27719,1198377652,22771655.68,2020-12-15
2019-01,제주시,조천읍,호텔업,189,29927866,22771655.68,2020-12-15
2019-01,제주시,조천읍,화장품 및 방향제 소매업,47,2685600,22771655.68,2020-12-15
2019-01,제주시,조천읍,휴양콘도 운영업,2735,355992360,22771655.68,2020-12-15
2019-01,제주시,추자면,과실 및 채소 소매업,26,2845200,2314596.095,2020-12-15
2019-01,제주시,추자면,기타 수상오락 서비스업,1,600000,2314596.095,2020-12-15
2019-01,제주시,추자면,기타 주점업,91,20090000,2314596.095,2020-12-15
2019-01,제주시,추자면,수산물 소매업,66,10689000,2314596.095,2020-12-15
2019-01,제주시,추자면,슈퍼마켓,886,27214210,2314596.095,2020-12-15
2019-01,제주시,추자면,스포츠 및 레크레이션 용품 임대업,14,436000,2314596.095,2020-12-15
2019-01,제주시,추자면,여관업,89,22423110,2314596.095,2020-12-15
2019-01,제주시,추자면,일반유흥 주점업,54,9460000,2314596.095,2020-12-15
2019-01,제주시,추자면,중식 음식점업,123,4695000,2314596.095,2020-12-15
2019-01,제주시,추자면,차량용 가스 충전업,27,3329000,2314596.095,2020-12-15
2019-01,제주시,추자면,차량용 주유소 운영업,219,27463660,2314596.095,2020-12-15
2019-01,제주시,추자면,체인화 편의점,1543,21668890,2314596.095,2020-12-15
2019-01,제주시,추자면,한식 음식점업,756,60233200,2314596.095,2020-12-15
2019-01,제주시,한경면,골프장 운영업,1557,205724275,6945627.187,2020-12-15
2019-01,제주시,한경면,과실 및 채소 소매업,753,53974950,6945627.187,2020-12-15
2019-01,제주시,한경면,관광 민예품 및 선물용품 소매업,54,690000,6945627.187,2020-12-15
2019-01,제주시,한경면,그외 기타 종합 소매업,7,8000000,6945627.187,2020-12-15
2019-01,제주시,한경면,기타 수상오락 서비스업,3,208000,6945627.187,2020-12-15
2019-01,제주시,한경면,기타 주점업,32,10040000,6945627.187,2020-12-15
2019-01,제주시,한경면,기타음식료품위주종합소매업,3045,123953410,6945627.187,2020-12-15
2019-01,제주시,한경면,내항 여객 운송업,25,1532000,6945627.187,2020-12-15
2019-01,제주시,한경면,비알콜 음료점업,212,4237400,6945627.187,2020-12-15
2019-01,제주시,한경면,빵 및 과자류 소매업,232,4036500,6945627.187,2020-12-15
2019-01,제주시,한경면,서양식 음식점업,1855,41156450,6945627.187,2020-12-15
2019-01,제주시,한경면,수산물 소매업,181,22390000,6945627.187,2020-12-15
2019-01,제주시,한경면,슈퍼마켓,2976,76745230,6945627.187,2020-12-15
2019-01,제주시,한경면,스포츠 및 레크레이션 용품 임대업,41,1186000,6945627.187,2020-12-15
2019-01,제주시,한경면,여관업,53,7805450,6945627.187,2020-12-15
2019-01,제주시,한경면,욕탕업,233,4747500,6945627.187,2020-12-15
2019-01,제주시,한경면,육류 소매업,17,6500200,6945627.187,2020-12-15
2019-01,제주시,한경면,일식 음식점업,334,18459200,6945627.187,2020-12-15
2019-01,제주시,한경면,전시 및 행사 대행업,507,15024100,6945627.187,2020-12-15
2019-01,제주시,한경면,중식 음식점업,802,20731700,6945627.187,2020-12-15
2019-01,제주시,한경면,차량용 가스 충전업,255,29927883,6945627.187,2020-12-15
2019-01,제주시,한경면,차량용 주유소 운영업,2457,255071638,6945627.187,2020-12-15
2019-01,제주시,한경면,체인화 편의점,4794,50724340,6945627.187,2020-12-15
2019-01,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",193,8181500,6945627.187,2020-12-15
2019-01,제주시,한경면,한식 음식점업,6756,290001643,6945627.187,2020-12-15
2019-01,제주시,한경면,화장품 및 방향제 소매업,3,298000,6945627.187,2020-12-15
2019-01,제주시,한림읍,건강보조식품 소매업,33,2725000,21789861.37,2020-12-15
2019-01,제주시,한림읍,골프장 운영업,674,147097052,21789861.37,2020-12-15
2019-01,제주시,한림읍,과실 및 채소 소매업,540,68460010,21789861.37,2020-12-15
2019-01,제주시,한림읍,관광 민예품 및 선물용품 소매업,326,6853600,21789861.37,2020-12-15
2019-01,제주시,한림읍,그외 기타 종합 소매업,8566,503093690,21789861.37,2020-12-15
2019-01,제주시,한림읍,기타 외국식 음식점업,464,15563500,21789861.37,2020-12-15
2019-01,제주시,한림읍,기타 주점업,235,50690000,21789861.37,2020-12-15
2019-01,제주시,한림읍,기타음식료품위주종합소매업,41,4381050,21789861.37,2020-12-15
2019-01,제주시,한림읍,내항 여객 운송업,250,6095500,21789861.37,2020-12-15
2019-01,제주시,한림읍,비알콜 음료점업,1161,14519880,21789861.37,2020-12-15
2019-01,제주시,한림읍,빵 및 과자류 소매업,3308,52505520,21789861.37,2020-12-15
2019-01,제주시,한림읍,서양식 음식점업,6566,140845280,21789861.37,2020-12-15
2019-01,제주시,한림읍,수산물 소매업,591,140666232,21789861.37,2020-12-15
2019-01,제주시,한림읍,슈퍼마켓,9746,395042480,21789861.37,2020-12-15
2019-01,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,217,18408300,21789861.37,2020-12-15
2019-01,제주시,한림읍,여관업,1246,149145770,21789861.37,2020-12-15
2019-01,제주시,한림읍,욕탕업,151,1854400,21789861.37,2020-12-15
2019-01,제주시,한림읍,육류 소매업,850,83658410,21789861.37,2020-12-15
2019-01,제주시,한림읍,일반유흥 주점업,490,173844000,21789861.37,2020-12-15
2019-01,제주시,한림읍,일식 음식점업,756,70230800,21789861.37,2020-12-15
2019-01,제주시,한림읍,전시 및 행사 대행업,1701,61186200,21789861.37,2020-12-15
2019-01,제주시,한림읍,중식 음식점업,1459,54980900,21789861.37,2020-12-15
2019-01,제주시,한림읍,차량용 가스 충전업,433,93717352,21789861.37,2020-12-15
2019-01,제주시,한림읍,차량용 주유소 운영업,8053,586397504,21789861.37,2020-12-15
2019-01,제주시,한림읍,체인화 편의점,22241,244829670,21789861.37,2020-12-15
2019-01,제주시,한림읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",1790,32695540,21789861.37,2020-12-15
2019-01,제주시,한림읍,한식 음식점업,25227,1132816942,21789861.37,2020-12-15
2019-01,제주시,한림읍,화장품 및 방향제 소매업,316,15127940,21789861.37,2020-12-15
2019-01,제주시,한림읍,휴양콘도 운영업,142,19723796,21789861.37,2020-12-15
2019-01,제주시,화북동,건강보조식품 소매업,126,66433200,25550763.2,2020-12-15
2019-01,제주시,화북동,과실 및 채소 소매업,317,61589265,25550763.2,2020-12-15
2019-01,제주시,화북동,관광 민예품 및 선물용품 소매업,244,23190700,25550763.2,2020-12-15
2019-01,제주시,화북동,그외 기타 종합 소매업,3,5450000,25550763.2,2020-12-15
2019-01,제주시,화북동,기타 대형 종합 소매업,8764,382822940,25550763.2,2020-12-15
2019-01,제주시,화북동,기타 외국식 음식점업,1217,39848200,25550763.2,2020-12-15
2019-01,제주시,화북동,기타 주점업,56,11150000,25550763.2,2020-12-15
2019-01,제주시,화북동,비알콜 음료점업,2307,18396800,25550763.2,2020-12-15
2019-01,제주시,화북동,빵 및 과자류 소매업,3943,60899530,25550763.2,2020-12-15
2019-01,제주시,화북동,서양식 음식점업,505,10506900,25550763.2,2020-12-15
2019-01,제주시,화북동,수산물 소매업,319,27594035,25550763.2,2020-12-15
2019-01,제주시,화북동,슈퍼마켓,9598,182398144,25550763.2,2020-12-15
2019-01,제주시,화북동,스포츠 및 레크레이션 용품 임대업,176,11231000,25550763.2,2020-12-15
2019-01,제주시,화북동,여행사업,5,6320000,25550763.2,2020-12-15
2019-01,제주시,화북동,욕탕업,982,33937000,25550763.2,2020-12-15
2019-01,제주시,화북동,육류 소매업,1100,81645137,25550763.2,2020-12-15
2019-01,제주시,화북동,일식 음식점업,158,12946078,25550763.2,2020-12-15
2019-01,제주시,화북동,자동차 임대업,1,2200000,25550763.2,2020-12-15
2019-01,제주시,화북동,전시 및 행사 대행업,29,463500,25550763.2,2020-12-15
2019-01,제주시,화북동,중식 음식점업,1070,27110600,25550763.2,2020-12-15
2019-01,제주시,화북동,차량용 가스 충전업,1651,78303760,25550763.2,2020-12-15
2019-01,제주시,화북동,차량용 주유소 운영업,11307,711264359,25550763.2,2020-12-15
2019-01,제주시,화북동,체인화 편의점,17727,156543130,25550763.2,2020-12-15
2019-01,제주시,화북동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2631,47684420,25550763.2,2020-12-15
2019-01,제주시,화북동,한식 음식점업,17187,632060481,25550763.2,2020-12-15
2019-01,제주시,화북동,화장품 및 방향제 소매업,292,22766200,25550763.2,2020-12-15
2019-02,서귀포시,남원읍,건강보조식품 소매업,7,485000,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,골프장 운영업,4029,714481525,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,과실 및 채소 소매업,1019,106468310,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,관광 민예품 및 선물용품 소매업,151,3163000,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,그외 기타 종합 소매업,9,5100000,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,기타 외국식 음식점업,47,1023000,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,기타 주점업,118,20810000,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,기타음식료품위주종합소매업,7299,359410749,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,비알콜 음료점업,711,6982200,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,빵 및 과자류 소매업,932,16760110,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,서양식 음식점업,2731,62546500,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,수산물 소매업,179,35931500,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,슈퍼마켓,3083,93239400,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,스포츠 및 레크레이션 용품 임대업,156,6536610,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,여관업,222,21866000,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,욕탕업,36,436500,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,육류 소매업,574,49091860,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,일반유흥 주점업,111,20195000,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,일식 음식점업,667,58438500,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,전시 및 행사 대행업,3036,85412650,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,중식 음식점업,554,15519031,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,차량용 가스 충전업,342,35521578,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,차량용 주유소 운영업,6396,380005287,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,체인화 편의점,9363,103234780,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",412,10055700,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,한식 음식점업,8077,399797350,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,화장품 및 방향제 소매업,133,6121540,14087992.2,2020-12-15
2019-02,서귀포시,남원읍,휴양콘도 운영업,2356,170761501,14087992.2,2020-12-15
2019-02,서귀포시,대륜동,건강보조식품 소매업,80,22672040,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,과실 및 채소 소매업,517,100269600,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,그외 기타 종합 소매업,57,64585000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,기타 대형 종합 소매업,21178,1326220430,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,기타 외국식 음식점업,909,41835200,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,기타 주점업,19,3455000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,기타음식료품위주종합소매업,1694,60883190,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,내항 여객 운송업,2,252200,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,비알콜 음료점업,3249,31345320,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,빵 및 과자류 소매업,2533,37461610,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,서양식 음식점업,2910,75531370,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,수산물 소매업,87,17060800,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,슈퍼마켓,2341,57879390,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,스포츠 및 레크레이션 용품 임대업,12,770000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,여관업,1299,156412664,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,여행사업,7,452000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,욕탕업,111,5514000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,육류 소매업,34,8307000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,일반유흥 주점업,103,9330000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,일식 음식점업,797,41197500,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,전시 및 행사 대행업,336,14057000,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,중식 음식점업,1094,30946500,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,차량용 가스 충전업,316,9590818,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,차량용 주유소 운영업,5306,287884153,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,체인화 편의점,16900,155800080,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,"피자, 햄버거, 샌드위치 및 유사 음식점업",326,10920830,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,한식 음식점업,12598,528667141,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,호텔업,20,22748707,14856354.08,2020-12-15
2019-02,서귀포시,대륜동,화장품 및 방향제 소매업,21,2165000,14856354.08,2020-12-15
